"REMIND_variable";"Comment";"JRC_variable";"JRC_Excel";"JRC_spreadsheet";"JRC_line ";"Weight";"Unit_REMIND";"Unit_JRC";"Factor";"JRC_complete"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solids";"JRC-IDEES-2015_Industry_";"NMM_fec";60;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Thermal drying and sintering|Solids"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"LPG";"JRC-IDEES-2015_Industry_";"NMM_fec";61;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Thermal drying and sintering|LPG"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";62;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Thermal drying and sintering|Diesel oil (incl. biofuels)"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Residual fuel oil";"JRC-IDEES-2015_Industry_";"NMM_fec";63;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Thermal drying and sintering|Residual fuel oil"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";64;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Thermal drying and sintering|Natural gas (incl. biogas)"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solids";"JRC-IDEES-2015_Industry_";"NMM_fec";66;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Solids"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Refinery gas";"JRC-IDEES-2015_Industry_";"NMM_fec";67;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Refinery gas"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"LPG";"JRC-IDEES-2015_Industry_";"NMM_fec";68;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|LPG"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";69;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Diesel oil (incl. biofuels)"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Residual fuel oil";"JRC-IDEES-2015_Industry_";"NMM_fec";70;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Residual fuel oil"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Other liquids";"JRC-IDEES-2015_Industry_";"NMM_fec";71;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Other liquids"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";72;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Natural gas (incl. biogas)"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Derived gases";"JRC-IDEES-2015_Industry_";"NMM_fec";73;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Derived gases"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Biomass";"JRC-IDEES-2015_Industry_";"NMM_fec";74;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Biomass"
"FE|Industry|Heat|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Steam distributed";"JRC-IDEES-2015_Industry_";"NMM_fec";75;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Steam drying and sintering|Steam distributed"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Ceramics: Microwave drying and sintering";"JRC-IDEES-2015_Industry_";"NMM_fec";76;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Drying and sintering of raw material|Ceramics: Microwave drying and sintering"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solids";"JRC-IDEES-2015_Industry_";"NMM_fec";79;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|Solids"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"LPG";"JRC-IDEES-2015_Industry_";"NMM_fec";80;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|LPG"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";81;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|Diesel oil (incl. biofuels)"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Residual fuel oil";"JRC-IDEES-2015_Industry_";"NMM_fec";82;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|Residual fuel oil"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Other liquids";"JRC-IDEES-2015_Industry_";"NMM_fec";83;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|Other liquids"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";84;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|Natural gas (incl. biogas)"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Biomass";"JRC-IDEES-2015_Industry_";"NMM_fec";85;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Thermal kiln|Biomass"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Ceramics: Electric kiln";"JRC-IDEES-2015_Industry_";"NMM_fec";86;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Primary production process|Ceramics: Electric kiln"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solids";"JRC-IDEES-2015_Industry_";"NMM_fec";89;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Product finishing|Ceramics: Thermal furnace|Solids"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"LPG";"JRC-IDEES-2015_Industry_";"NMM_fec";90;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Product finishing|Ceramics: Thermal furnace|LPG"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";91;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Product finishing|Ceramics: Thermal furnace|Diesel oil (incl. biofuels)"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Residual fuel oil";"JRC-IDEES-2015_Industry_";"NMM_fec";92;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Product finishing|Ceramics: Thermal furnace|Residual fuel oil"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";93;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Product finishing|Ceramics: Thermal furnace|Natural gas (incl. biogas)"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Ceramics: Electric furnace";"JRC-IDEES-2015_Industry_";"NMM_fec";94;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Ceramics & other NMM|Ceramics: Product finishing|Ceramics: Electric furnace"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Lighting";"JRC-IDEES-2015_Industry_";"NMM_fec";98;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Lighting"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Air compressors";"JRC-IDEES-2015_Industry_";"NMM_fec";99;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Air compressors"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Motor drives";"JRC-IDEES-2015_Industry_";"NMM_fec";100;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Motor drives"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Fans and pumps";"JRC-IDEES-2015_Industry_";"NMM_fec";101;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Fans and pumps"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";103;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Low enthalpy heat|Diesel oil (incl. biofuels)"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";104;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Low enthalpy heat|Natural gas (incl. biogas)"
"FE|Industry|Heat|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"NMM_fec";105;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Low enthalpy heat|Solar and geothermal"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Electricity";"JRC-IDEES-2015_Industry_";"NMM_fec";106;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Low enthalpy heat|Electricity"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solids";"JRC-IDEES-2015_Industry_";"NMM_fec";109;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Melting tank|Glass: Thermal melting tank|Solids"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"LPG";"JRC-IDEES-2015_Industry_";"NMM_fec";110;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Melting tank|Glass: Thermal melting tank|LPG"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";111;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Melting tank|Glass: Thermal melting tank|Diesel oil (incl. biofuels)"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Residual fuel oil";"JRC-IDEES-2015_Industry_";"NMM_fec";112;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Melting tank|Glass: Thermal melting tank|Residual fuel oil"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";113;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Melting tank|Glass: Thermal melting tank|Natural gas (incl. biogas)"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Glass: Electric melting tank";"JRC-IDEES-2015_Industry_";"NMM_fec";114;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Melting tank|Glass: Electric melting tank"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Glass: Forming";"JRC-IDEES-2015_Industry_";"NMM_fec";115;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Forming"
"FE|Industry|Solids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Solids";"JRC-IDEES-2015_Industry_";"NMM_fec";118;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Annealing|Glass: Annealing - thermal|Solids"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"LPG";"JRC-IDEES-2015_Industry_";"NMM_fec";119;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Annealing|Glass: Annealing - thermal|LPG"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Diesel oil (incl. biofuels)";"JRC-IDEES-2015_Industry_";"NMM_fec";120;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Annealing|Glass: Annealing - thermal|Diesel oil (incl. biofuels)"
"FE|Industry|Liquids|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Residual fuel oil";"JRC-IDEES-2015_Industry_";"NMM_fec";121;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Annealing|Glass: Annealing - thermal|Residual fuel oil"
"FE|Industry|Gases|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Natural gas (incl. biogas)";"JRC-IDEES-2015_Industry_";"NMM_fec";122;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Annealing|Glass: Annealing - thermal|Natural gas (incl. biogas)"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Glass: Annealing - electric";"JRC-IDEES-2015_Industry_";"NMM_fec";123;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Annealing|Glass: Annealing - electric"
"FE|Industry|Electricity|Non-metallic minerals";"Non-metallic minerals (cement + other)";"Glass: Finishing processes";"JRC-IDEES-2015_Industry_";"NMM_fec";124;1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Glass production|Glass: Finishing processes"
"FE|Industry|other";;"Non Ferrous Metals";"JRC-IDEES-2015_Industry_";"Ind_Summary";54;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Non Ferrous Metals"
"FE|Industry|other";;"Ceramics & other NMM";"JRC-IDEES-2015_Industry_";"Ind_Summary";66;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Non-metallic mineral products|Ceramics & other NMM"
"FE|Industry|other";;"Glass production ";"JRC-IDEES-2015_Industry_";"Ind_Summary";67;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Non-metallic mineral products|Glass production"
"FE|Industry|other";;"Pulp, paper and printing";"JRC-IDEES-2015_Industry_";"Ind_Summary";68;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Pulp, paper and printing"
"FE|Industry|other";;" Food, beverages and tobacco";"JRC-IDEES-2015_Industry_";"Ind_Summary";72;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Food, beverages and tobacco"
"FE|Industry|other";;" Transport Equipment";"JRC-IDEES-2015_Industry_";"Ind_Summary";73;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Transport Equipment"
"FE|Industry|other";;" Machinery Equipment";"JRC-IDEES-2015_Industry_";"Ind_Summary";74;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Machinery Equipment"
"FE|Industry|other";;" Textiles and leather";"JRC-IDEES-2015_Industry_";"Ind_Summary";75;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Textiles and leather"
"FE|Industry|other";;" Wood and wood products";"JRC-IDEES-2015_Industry_";"Ind_Summary";76;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Wood and wood products"
"FE|Industry|other";;" Other Industrial Sectors";"JRC-IDEES-2015_Industry_";"Ind_Summary";77;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by sector|Other Industrial Sectors"
"FE|Industry|other";;"Other industrial sectors";"JRC-IDEES-2015_Industry_";"Ind_Summary";95;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Non-energy use|by sector|Other industrial sectors"
"FE|Industry|other";;"Chemical feedstocks";"JRC-IDEES-2015_Industry_";"CHI_fec";15;1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Chemicals: Feedstock (energy used as raw material)"
"FE|Industry|other";"Agriculture/Forestry/Fishing";"All Products";"JRC-IDEES-2015_EnergyBalance_";"cagr";2;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|All Products"
"Value Added|Industry|other";;"Non Ferrous Metals";"JRC-IDEES-2015_Industry_";"Ind_Summary";5;1;"billion US$2005/yr";"M€2010";0.00119;"Industry Summary|Value added|Non Ferrous Metals"
"Value Added|Industry|other";;"Ceramics & other NMM";"JRC-IDEES-2015_Industry_";"Ind_Summary";15;1;"billion US$2005/yr";"M€2010";0.00119;"Industry Summary|Value added|Non-metallic mineral products|Ceramics & other NMM"
"Value Added|Industry|other";;"Glass production ";"JRC-IDEES-2015_Industry_";"Ind_Summary";16;1;"billion US$2005/yr";"M€2010";0.00119;"Industry Summary|Value added|Non-metallic mineral products|Glass production"
"Value Added|Industry|other";;"Pulp, paper and printing";"JRC-IDEES-2015_Industry_";"Ind_Summary";17;1;"billion US$2005/yr";"M€2010";0.00119;"Industry Summary|Value added|Pulp, paper and printing"
"Value Added|Industry|other";;" Food, beverages and tobacco";"JRC-IDEES-2015_Industry_";"Ind_Summary";21;1;"billion US$2005/yr";"M€2010";0.00119;"Industry Summary|Value added|Food, beverages and tobacco"
"Value Added|Industry|other";;" Transport Equipment";"JRC-IDEES-2015_Industry_";"Ind_Summary";22;1;"billion US$2005/yr";"M€2010";0.00119;"Industry Summary|Value added|Transport Equipment"
